AP_achieved, AP_vert, HTPB_vert, Interface_vert, Avg Radius
0.4749155044555664, 44.81992721557617, 50.02450942993164, 5.1555633544921875, 40.474828047977944
0.4764394760131836, 44.92206573486328, 49.79133605957031, 5.286598205566406, 39.49640832394366
0.47794437408447266, 45.04508972167969, 49.59554672241211, 5.359363555908203, 39.47834836631945
0.4794731140136719, 45.27740478515625, 49.538516998291016, 5.184078216552734, 40.80708194214418
0.48099231719970703, 45.45145034790039, 49.41692352294922, 5.131626129150391, 40.94631741144465
0.48249244689941406, 45.436763763427734, 49.09629821777344, 5.466938018798828, 37.996422260912055
0.4839925765991211, 45.28474807739258, 48.662471771240234, 6.0527801513671875, 34.77464628815612
0.4855232238769531, 45.723533630371094, 48.776817321777344, 5.4996490478515625, 38.99459749567388
0.48703861236572266, 45.815181732177734, 48.55632781982422, 5.628490447998047, 38.240414014719995
0.4885416030883789, 45.958805084228516, 48.43330383300781, 5.607891082763672, 37.89554545221519
0.49005126953125, 45.818424224853516, 47.98145294189453, 6.200122833251953, 34.7281690356579
0.49156856536865234, 46.13180160522461, 47.98297882080078, 5.885219573974609, 36.178539579538906
0.49307727813720703, 46.34122848510742, 47.92661666870117, 5.732154846191406, 37.24897778736681
0.4946002960205078, 46.47998809814453, 47.72176742553711, 5.798244476318359, 36.82330782444114
0.49611377716064453, 46.56267166137695, 47.4945068359375, 5.942821502685547, 36.650625380551524
0.49761962890625, 46.63734436035156, 47.27764129638672, 6.085014343261719, 35.393740300819665
0.4991493225097656, 47.07832336425781, 47.41697311401367, 5.504703521728516, 38.67946172953796
0.5006532669067383, 47.042083740234375, 47.092342376708984, 5.865573883056641, 37.25229635335321
0.5021448135375977, 46.851158142089844, 46.58699035644531, 6.561851501464844, 32.82148855794393
0.5036697387695312, 47.065162658691406, 46.51994705200195, 6.414890289306641, 34.318520482035176
0.5051794052124023, 47.30520248413086, 46.45233154296875, 6.242465972900391, 34.57704866697009
0.5067148208618164, 47.64747619628906, 46.43869400024414, 5.913829803466797, 36.50311820144718
0.5082063674926758, 47.528839111328125, 46.05674743652344, 6.4144134521484375, 33.976101789440996
0.5097217559814453, 47.534751892089844, 45.732784271240234, 6.732463836669922, 32.332679271991005
0.5112361907958984, 47.58501052856445, 45.52898406982422, 6.886005401611328, 32.34779160264901
0.5127544403076172, 47.835636138916016, 45.4655647277832, 6.698799133300781, 33.02123487540231
0.5142688751220703, 48.07767868041992, 45.41130065917969, 6.511020660400391, 33.875059638310894
0.5157861709594727, 48.19660186767578, 45.195770263671875, 6.607627868652344, 33.40944299586288
0.5172805786132812, 48.29082489013672, 45.001983642578125, 6.707191467285156, 32.66254544179955
0.5188074111938477, 48.444366455078125, 44.83299255371094, 6.7226409912109375, 32.08574415475924
0.5203275680541992, 48.67134094238281, 44.796085357666016, 6.532573699951172, 33.57687944520384
0.5218343734741211, 48.828792572021484, 44.626617431640625, 6.544589996337891, 33.24948265704057
0.5233516693115234, 48.921775817871094, 44.454002380371094, 6.6242218017578125, 33.3465205647821
0.5248556137084961, 48.83241653442383, 44.045448303222656, 7.122135162353516, 31.52063457262397
0.5263700485229492, 49.12080764770508, 44.02742385864258, 6.851768493652344, 32.424775585022026
0.5278730392456055, 48.958396911621094, 43.53656768798828, 7.505035400390625, 29.753638863367257
0.5293979644775391, 49.233055114746094, 43.52579116821289, 7.241153717041016, 30.718965854527365
0.5309162139892578, 49.417972564697266, 43.393802642822266, 7.188224792480469, 31.10633704787449
0.5324039459228516, 49.44887161254883, 43.16110610961914, 7.390022277832031, 30.174876920532316
0.5339269638061523, 49.67164993286133, 43.02654266357422, 7.301807403564453, 30.805959575123396
0.5354471206665039, 49.9455451965332, 42.983245849609375, 7.071208953857422, 31.404996751141077
0.5369682312011719, 50.09336471557617, 42.88806915283203, 7.018566131591797, 31.93942853429487
0.5384712219238281, 50.057411193847656, 42.52920150756836, 7.413387298583984, 30.121791486311793
0.5399618148803711, 50.22010803222656, 42.41447448730469, 7.36541748046875, 30.2627494651341
0.541499137878418, 50.418663024902344, 42.3060417175293, 7.275295257568359, 30.814373452319842
0.5418262481689453, 50.41675567626953, 42.23060607910156, 7.352638244628906, 30.07444186758556
0.5414457321166992, 50.376319885253906, 42.28811264038086, 7.335567474365234, 30.026484409446567
0.545989990234375, 50.82130432128906, 41.82462692260742, 7.354068756103516, 30.663321082929194
0.5460805892944336, 50.88634490966797, 41.82577133178711, 7.287883758544922, 30.630601296862746
0.5407791137695312, 50.25835037231445, 42.28353500366211, 7.4581146240234375, 30.090356374248124
